,Unnamed: 0,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,OeFG%,OTOV%,DRB%,OFT/FGA,Arena,Attend.,Attend./G,Year,3PAr_Norm,ORtg_Norm,DRtg_Norm,Pace_Norm,FTr_Norm,TS%_Norm,eFG%_Norm,TOV%_Norm,ORB%_Norm,FT/FGA_Norm,OeFG%_Norm,OTOV%_Norm,DRB%_Norm,OFT/FGA_Norm,PREDICTED_W,W_SIGMA,DELTA
808,815,Portland Trail Blazers,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,1.7,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72.0,0.231,Rose Garden Arena,840924.0,20510.0,2011,1.0277986476333585,1.014389159958977,0.9988187018154688,0.9546046915725456,0.9254327563249002,0.9842422750215436,0.9748595881251672,0.9391304347826088,1.1203949867071783,0.9771702777373856,1.0237537638006022,1.14668652271035,0.9780393932533394,1.0078534031413613,45.20088002955805,3.163243338733573,2.79911997044195
809,816,Philadelphia 76ers,24.7,41,41,45,37,1.5,-0.5,1.01,106.6,105.0,1.6,91.7,0.273,0.184,0.535,0.494,12.3,24.6,0.21,0.487,13.5,74.5,0.231,Wells Fargo Center,604823.0,14752.0,2011,0.8294515401953417,0.9938776144451006,0.9792340213877144,0.9958731537793224,0.9087882822902796,0.9879354918133694,0.990906659534635,0.916770186335404,0.9342954804405622,0.9160971353787988,0.977584476413516,1.0052122114668651,1.011999094407969,1.0078534031413613,43.522882811664175,3.1531733019422754,-2.522882811664175
810,817,New Orleans Hornets,26.3,46,36,44,38,0.89,0.39,1.28,106.2,105.2,1.0,88.7,0.296,0.192,0.537,0.493,12.8,25.1,0.226,0.501,14.4,76.2,0.22,New Orleans Arena,603088.0,14709.0,2011,0.8655146506386175,0.9901482425334868,0.9810992290475006,0.9632927888792356,0.985352862849534,0.991628708605195,0.9889007756084516,0.9540372670807454,0.953285225977972,0.9858950123600408,1.0056875209100034,1.0722263588979897,1.0350916911931176,0.9598603839441536,43.975343470500036,3.153864080429793,2.024656529499964
811,818,New York Knicks,25.3,42,40,43,39,0.78,-0.3,0.48,110.9,110.1,0.8,95.6,0.304,0.303,0.561,0.513,12.6,24.2,0.246,0.511,13.8,71.9,0.24,Madison Square Garden (IV),808879.0,19729.0,2011,1.3658903080390683,1.0339683624949498,1.0267968167122603,1.0382276281494351,1.0119840213049267,1.0359473101071033,1.029018454132121,0.9391304347826088,0.9191036840106342,1.0731423585865931,1.02576112412178,1.0275502606105733,0.9766810052071544,1.0471204188481675,42.33003432141581,3.1540407532533314,-0.330034321415809
812,819,Milwaukee Bucks,26.7,35,47,38,44,-0.84,-0.17,-1.02,101.6,102.5,-0.9,89.8,0.287,0.216,0.511,0.467,13.0,24.7,0.217,0.481,14.7,74.8,0.236,Bradley Center,631912.0,15412.0,2011,0.9737039819684448,0.9472604655499268,0.955918925640388,0.975238922675934,0.955392809587217,0.9436168903114612,0.9367477935276812,0.968944099378882,0.938093429548044,0.9466337065580922,0.9655403144864502,1.0945644080416976,1.0160742585465248,1.029668411867365,38.57277508188679,3.155052314297823,-3.572775081886789
813,820,Phoenix Suns,29.6,40,42,39,43,-0.89,0.43,-0.46,109.5,110.4,-0.9,94.4,0.283,0.271,0.559,0.522,13.2,23.7,0.215,0.513,13.1,71.6,0.211,US Airways Center,720249.0,17567.0,2011,1.2216378662659657,1.0209155608043012,1.0295946282019397,1.0251954821894007,0.9420772303595204,1.0322540933152775,1.0470714094677722,0.9838509316770186,0.9001139384732245,0.937908971935437,1.0297758447641352,0.9754281459419212,0.9726058410685986,0.9205933682373472,40.26613789558578,3.154729464905139,-0.2661378955857785
814,821,Atlanta Hawks,27.4,44,38,39,43,-0.82,-0.28,-1.1,106.1,107.0,-0.9,89.3,0.269,0.222,0.542,0.501,13.5,23.4,0.209,0.495,12.3,74.6,0.211,Philips Arena,641596.0,15649.0,2011,1.0007513148009015,0.9892158995555832,0.9978860979855756,0.9698088618592527,0.8954727030625833,1.0008617505847592,1.0049478470179192,1.0062111801242235,0.8887200911507785,0.9117347680674712,0.9936433589829372,0.9158600148920328,1.0133574824541545,0.9205933682373472,36.69384605655261,3.146492861445864,7.306153943447391
815,822,Indiana Pacers,25.9,37,45,38,44,-1.07,-0.3,-1.38,104.8,106.0,-1.2,94.7,0.3,0.244,0.533,0.486,14.1,25.9,0.235,0.487,12.8,74.1,0.237,Conseco Fieldhouse,555077.0,13538.0,2011,1.0999248685199097,0.977095440842838,0.9885600596866452,1.0284535186794093,0.9986684420772304,0.9842422750215436,0.9748595881251672,1.0509316770186337,0.9836688188378276,1.0251563181619892,0.977584476413516,0.953090096798213,1.0065655422232285,1.0340314136125652,35.744931934332875,3.147542759858341,1.2550680656671247
816,823,Utah Jazz,26.8,39,43,36,46,-1.83,0.39,-1.44,108.1,110.1,-2.0,91.0,0.313,0.191,0.544,0.498,13.5,27.0,0.241,0.505,13.8,71.7,0.275,EnergySolutions Arena,799982.0,19512.0,2011,0.861006761833208,1.0078627591136526,1.0267968167122603,0.9882710686359688,1.0419440745672437,1.004554967376585,0.9989301952393688,1.0062111801242235,1.0254462590201292,1.051330522029955,1.013716962194714,1.0275502606105733,0.973964229114784,1.199825479930192,35.73456490866002,3.14887281318733,3.265435091339981
817,824,Golden State Warriors,25.2,36,46,35,47,-2.33,0.33,-2.0,108.2,110.7,-2.5,94.8,0.241,0.248,0.544,0.51,13.3,26.7,0.183,0.509,14.5,69.3,0.259,Oracle Arena,766398.0,18693.0,2011,1.1179564237415476,1.0087951020915562,1.0323924396916189,1.0295395308427455,0.8022636484687083,1.004554967376585,1.0230008023535706,0.991304347826087,1.0140524116976832,0.7983132179729534,1.0217464034794246,1.0796723752792257,0.9413629160063391,1.1300174520069808,36.08335735755864,3.1619764761730482,-0.08335735755863993
818,825,Los Angeles Clippers,24.6,32,50,32,50,-3.13,0.42,-2.71,105.3,108.7,-3.4,92.8,0.332,0.23,0.535,0.496,15.1,28.4,0.234,0.499,12.8,73.2,0.25,STAPLES Center,727462.0,17743.0,2011,1.036814425244177,0.9817571557323554,1.0137403630937578,1.0078192875760208,1.1051930758988016,0.9879354918133694,0.994918427387002,1.1254658385093168,1.0786175465248766,1.0207939508506618,1.001672800267648,0.953090096798213,0.994340049807562,1.0907504363001743,29.9709310190889,3.1515532226265663,2.0290689809110987
819,826,Detroit Pistons,27.2,30,52,31,51,-3.6,-0.18,-3.78,107.7,111.7,-4.0,89.2,0.279,0.189,0.533,0.495,12.5,27.4,0.206,0.526,13.8,72.1,0.235,The Palace of Auburn Hills,683080.0,16660.0,2011,0.8519909842223891,1.0041333872020388,1.0417184779905495,0.9687228496959166,0.9287616511318244,0.9842422750215436,0.9929125434608184,0.9316770186335404,1.040638055450057,0.8986476661334885,1.0558715289394447,1.0275502606105733,0.9793977812995246,1.025305410122164,31.691295155960717,3.1539619674518486,-1.6912951559607166
820,827,Charlotte Bobcats,26.9,34,48,29,53,-4.0,-0.08,-4.08,103.4,107.8,-4.4,89.6,0.314,0.189,0.528,0.482,14.1,25.7,0.237,0.5,12.9,75.2,0.229,Time Warner Cable Arena,649694.0,15846.0,2011,0.8519909842223891,0.9640426391521896,1.00534692862472,0.9730668983492616,1.0452729693741678,0.9750092330419794,0.9668360524204332,1.0509316770186337,0.9760729206228635,1.0338810527846445,1.0036801605888257,0.9605361131794492,1.0215078107312656,0.99912739965096,30.7902382729672,3.1436848632541325,3.2097617270327987
821,828,Sacramento Kings,24.8,24,58,27,55,-5.34,0.54,-4.8,103.5,109.0,-5.5,95.2,0.284,0.183,0.519,0.48,14.4,29.9,0.208,0.513,13.5,74.4,0.233,Power Balance Pavilion,569496.0,13890.0,2011,0.8249436513899323,0.964974982130093,1.016538174583437,1.0338835794960903,0.9454061251664446,0.958389757478764,0.9628242845680663,1.0732919254658386,1.135586783137106,0.9073724007561436,1.0297758447641352,1.0052122114668651,1.0106407063617842,1.0165794066317626,27.362176283847543,3.1528048351342077,-3.3621762838475426
822,829,New Jersey Nets,24.8,24,58,24,58,-6.24,-0.04,-6.28,103.1,109.9,-6.8,89.9,0.283,0.201,0.517,0.474,13.4,26.1,0.215,0.503,11.8,74.2,0.241,Prudential Center,581378.0,13949.0,2011,0.9060856498873028,0.961245610218479,1.0249316090524745,0.9763249348392704,0.9420772303595204,0.9546965406869382,0.9507889810109654,0.9987577639751554,0.9912647170527916,0.937908971935437,1.0097022415523589,0.8786299329858527,1.0079239302694138,1.051483420593368,21.972165181905467,3.1502803461376923,2.027834818094533
823,830,Toronto Raptors,24.5,22,60,24,58,-6.28,0.01,-6.28,106.1,112.9,-6.8,92.9,0.293,0.162,0.533,0.491,13.7,28.2,0.221,0.522,13.0,72.0,0.251,Air Canada Centre,680255.0,16592.0,2011,0.7302779864763336,0.9892158995555832,1.0529097239492664,1.008905299739357,0.9753661784287616,0.9842422750215436,0.9848890077560843,1.0211180124223602,1.0710216483099126,0.9640831758034027,1.047842087654734,0.9679821295606852,0.9780393932533394,1.095113438045375,24.4341752827136,3.1475266187576567,-2.4341752827136
824,831,Minnesota Timberwolves,23.8,17,65,24,58,-6.63,0.67,-5.97,104.2,111.1,-6.9,96.5,0.282,0.223,0.526,0.483,15.1,29.6,0.217,0.514,13.1,73.7,0.251,Target Center,624960.0,15243.0,2011,1.005259203606311,0.9715013829754172,1.0361228550111912,1.0480017376194612,0.9387483355525964,0.9713160162501536,0.9688419363466167,1.1254658385093168,1.1241929358146605,0.9466337065580922,1.0317832050853128,0.9754281459419212,1.001131990038488,1.095113438045375,23.04729540151174,3.160685555927068,-6.0472954015117395
825,832,Washington Wizards,24.9,23,59,22,60,-7.4,0.11,-7.3,102.4,110.2,-7.8,93.8,0.29,0.172,0.513,0.471,13.9,28.0,0.216,0.512,14.4,70.5,0.249,Verizon Center,688466.0,16792.0,2011,0.7753568745304281,0.9547192093731548,1.0277294205421537,1.0186794092093832,0.9653794940079892,0.9473101071032868,0.944771329232415,1.036024844720497,1.0634257500949489,0.9422713392467646,1.0277684844429575,1.0722263588979897,0.9576635725605616,1.0863874345549738,23.004553011306754,3.1468164435443207,-0.004553011306754229
826,833,Cleveland Cavaliers,26.6,19,63,18,64,-9.01,0.14,-8.88,102.2,111.8,-9.6,93.0,0.312,0.224,0.518,0.472,13.4,24.2,0.233,0.524,12.7,73.3,0.211,Quicken Loans Arena,824595.0,20112.0,2011,1.0097670924117204,0.952854523417348,1.0426510818204426,1.009991311902693,1.0386151797603196,0.956543149082851,0.9467772131585984,0.9987577639751554,0.9191036840106342,1.016431583539334,1.0518568082970894,0.9456440804169768,0.9956984378537468,0.9205933682373472,17.70696303087382,3.152207013660575,1.293036969126181
827,834,Oklahoma City Thunder,26.0,60,22,64,18,9.21,-0.06,9.15,112.4,102.6,9.8,93.3,0.338,0.244,0.58,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197,Chesapeake Energy Arena,746323.0,18203.0,2013,1.002053388090349,1.0620137948411077,0.9693572260888734,1.0141304347826086,1.24753937007874,1.084788029925187,1.0611450432914962,1.0526315789473684,1.008308157099698,1.3723247835321026,0.9446757083389284,0.9861212563915268,0.9989565848568708,0.9658440921719236,66.54010467227499,3.171911649871312,-6.5401046722749925
828,835,Miami Heat,30.3,66,16,62,20,7.87,-0.84,7.03,112.3,103.7,8.6,90.7,0.297,0.285,0.588,0.552,13.7,22.2,0.224,0.487,14.8,73.0,0.2,AmericanAirlines Arena,819290.0,19983.0,2013,1.1704312114989732,1.0610689427104658,0.9797499448870972,0.9858695652173912,1.0962106299212595,1.0997506234413963,1.1114839922142428,1.0014619883040936,0.8383685800604229,1.097859826825682,0.9809319188935142,1.0810810810810811,0.9935126797622827,0.9805523778395164,65.72473221836316,3.1662851996112034,0.27526778163684185
829,836,Los Angeles Clippers,28.8,56,26,59,23,6.45,-0.02,6.43,110.6,103.6,7.0,91.1,0.286,0.265,0.557,0.526,13.9,28.8,0.203,0.492,15.4,73.5,0.229,STAPLES Center,788293.0,19227.0,2013,1.0882956878850103,1.0450064564895594,0.9788051522690768,0.9902173913043476,1.0556102362204722,1.041770573566085,1.0591314853345863,1.0160818713450293,1.0876132930513596,0.9949354680607744,0.9910030884920102,1.12490869247626,1.0003175611305175,1.1227324726262462,58.69137981237735,3.1578382112213745,-2.691379812377349
830,837,San Antonio Spurs,28.6,58,24,58,24,6.4,0.27,6.67,108.3,101.6,6.7,94.2,0.258,0.264,0.568,0.531,14.0,20.5,0.204,0.48,13.7,74.9,0.179,AT&T Center,755700.0,18432.0,2013,1.0841889117043122,1.0232748574848036,0.95990929990867,1.0239130434782608,0.952263779527559,1.0623441396508728,1.0691992751191357,1.023391812865497,0.7741691842900302,0.9998366280019604,0.9668322814556196,1.0007304601899196,1.019371228961575,0.8775943781663671,55.610605826205195,3.1612258293518054,2.3893941737948055
831,838,Denver Nuggets,26.1,57,25,55,27,5.09,0.28,5.37,110.4,105.1,5.3,95.1,0.308,0.217,0.549,0.515,13.6,31.4,0.216,0.493,14.3,71.8,0.193,Pepsi Center,730616.0,17820.0,2013,0.891170431211499,1.0431167522282765,0.992977041539382,1.033695652173913,1.1368110236220472,1.0268079800498755,1.0369823478085778,0.9941520467836256,1.1858006042296072,1.0586505472961931,0.9930173224117094,1.0445580715850986,0.9771809644785192,0.9462330446151332,56.6770049977447,3.1591118581206903,0.322995002255297
832,839,New York Knicks,30.2,54,28,53,29,4.23,-0.5,3.73,111.1,106.3,4.8,89.8,0.258,0.354,0.55,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.216,Madison Square Garden (IV),780353.0,19033.0,2013,1.4537987679671458,1.0497307171427672,1.004314552955626,0.976086956521739,0.952263779527559,1.0286783042394017,1.0369823478085778,0.8552631578947368,0.9667673716012084,0.9606273484724718,1.0232308312071976,1.0810810810810811,1.0166492764142812,1.0589965680666775,54.10580253889588,3.1629800297155524,-0.10580253889587965
833,840,Memphis Grizzlies,27.0,56,26,54,28,4.15,0.18,4.32,104.9,100.3,4.6,88.4,0.261,0.166,0.514,0.472,13.3,31.0,0.202,0.475,15.2,74.3,0.209,FedEx Forum,681613.0,16625.0,2013,0.6817248459958932,0.991149885042991,0.9476269958744056,0.9608695652173914,0.9633366141732282,0.961346633416459,0.9503993556614536,0.9722222222222224,1.1706948640483383,0.9900343081195884,0.9567611118571236,1.110299488677867,1.0112053713196931,1.0246772348422946,52.68143236793093,3.1607778906777675,3.318567632069069
834,841,Indiana Pacers,25.7,49,32,52,29,4.02,-0.69,3.34,104.3,99.8,4.5,90.2,0.293,0.245,0.521,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197,Bankers Life Fieldhouse,626069.0,15270.0,2013,1.0061601642710472,0.9854807722591414,0.9429030327843038,0.9804347826086957,1.0814468503937007,0.9744389027431424,0.9644942613598227,1.0453216374269008,1.144259818731118,1.0733540271197517,0.9124479656237412,0.9422936449963476,1.015288300140634,0.9658440921719236,52.94257024775868,3.167040626098929,-3.942570247758681
835,842,Houston Rockets,24.4,45,37,50,32,3.48,0.22,3.69,109.7,106.1,3.6,96.1,0.308,0.349,0.564,0.525,14.9,26.4,0.232,0.502,13.5,75.2,0.196,Toyota Center,683564.0,16672.0,2013,1.433264887063655,1.0365027873137855,1.0024249677195856,1.0445652173913045,1.1368110236220472,1.054862842892768,1.0571179273776763,1.0891812865497077,0.996978851963746,1.1370691063551708,1.0111454276890024,0.9861212563915268,1.023454157782516,0.960941330282726,47.17249109982334,3.1645857326272684,-2.1724910998233398
836,843,Brooklyn Nets,28.6,49,33,46,36,1.78,-0.53,1.25,108.2,106.2,2.0,88.8,0.299,0.269,0.536,0.498,14.0,30.9,0.219,0.503,13.1,73.7,0.174,Barclays Center,704702.0,17188.0,2013,1.104722792607803,1.0223300053541622,1.003369760337606,0.9652173913043478,1.1035925196850391,1.002493765586035,1.0027518625411105,1.023391812865497,1.166918429003021,1.0733540271197517,1.0131596616087015,0.9569028487947407,1.0030395136778114,0.8530805687203791,46.167923817474495,3.1591130596189836,2.8320761825255047
837,844,Los Angeles Lakers,30.7,45,37,44,38,1.16,0.32,1.48,107.8,106.6,1.2,94.4,0.345,0.303,0.548,0.512,13.9,27.0,0.239,0.496,11.9,74.3,0.163,STAPLES Center,778877.0,18997.0,2013,1.24435318275154,1.018550596831596,1.0071489308096873,1.0260869565217392,1.2733759842519683,1.0249376558603494,1.0309416739378483,1.0160818713450293,1.0196374622356494,1.1713772259434732,0.9990600241708072,0.8692476260043828,1.0112053713196931,0.7991501879392058,47.69394758366125,3.1905504867399332,-2.6939475836612488
838,845,Golden State Warriors,25.3,47,35,44,38,0.89,0.42,1.32,106.4,105.5,0.9,94.5,0.255,0.239,0.545,0.506,14.0,25.4,0.201,0.486,12.4,75.5,0.211,Oracle Arena,794320.0,19374.0,2013,0.9815195071868584,1.0053226670026143,0.9967562120114636,1.0271739130434785,0.9411909448818896,1.019326683291771,1.018860326196389,1.023391812865497,0.959214501510574,0.9851331481784024,0.9789176849738148,0.9057706355003652,1.0275370866034568,1.0344827586206895,42.271194056261194,3.151711476813428,4.728805943738806
839,846,Atlanta Hawks,27.1,44,38,42,40,0.4,-0.48,-0.08,104.8,104.4,0.4,92.6,0.244,0.286,0.546,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.181,Philips Arena,620146.0,15126.0,2013,1.174537987679671,0.9902050329123492,0.9863634932132398,1.0065217391304346,0.9005905511811022,1.0211970074812968,1.0410094637223974,1.0380116959064327,0.8383685800604229,0.852801829766378,0.9990600241708072,1.0372534696859022,1.0016785374041643,0.8873999019447623,42.40269460389902,3.153862941893211,1.5973053961009782
840,847,Chicago Bulls,28.0,45,37,42,40,0.32,-0.33,-0.02,103.5,103.2,0.3,89.3,0.259,0.189,0.512,0.47,13.6,29.4,0.201,0.477,13.2,73.6,0.206,United Center,896944.0,21877.0,2013,0.7761806981519508,0.977921955214009,0.9750259817969956,0.9706521739130436,0.9559547244094488,0.9576059850374066,0.946372239747634,0.9941520467836256,1.1102719033232629,0.9851331481784024,0.960789579696522,0.9642074506939372,1.0016785374041643,1.0099689491747017,41.75929718195634,3.1529623082134175,3.2407028180436583
841,848,Utah Jazz,26.3,43,39,41,41,-0.09,0.38,0.3,106.7,106.8,-0.1,90.9,0.281,0.206,0.533,0.492,13.8,28.8,0.214,0.501,14.0,73.2,0.226,EnergySolutions Arena,763915.0,18632.0,2013,0.8459958932238193,1.0081572233945388,1.009038516045728,0.9880434782608696,1.0371555118110236,0.9968827930174564,0.990670514799651,1.0087719298245614,1.0876132930513596,1.048848227413821,1.009131193769303,1.0226442658875092,0.9962346323095768,1.1080241869586536,39.5890331161947,3.1416114309873953,3.410966883805301
842,849,Boston Celtics,29.1,41,40,40,41,-0.22,-0.4,-0.62,103.1,103.3,-0.2,91.7,0.263,0.215,0.542,0.503,14.1,20.1,0.204,0.482,14.2,73.3,0.216,TD Garden,744960.0,18624.0,2013,0.8829568788501027,0.9741425466914428,0.975970774415016,0.9967391304347828,0.970718503937008,1.0137157107231922,1.0128196523256594,1.030701754385965,0.7590634441087614,0.9998366280019604,0.970860749295018,1.0372534696859022,0.9975956085832236,1.0589965680666775,40.3429157342351,3.159647969167132,0.657084265764901
843,850,Dallas Mavericks,29.5,41,41,39,43,-0.6,0.36,-0.24,105.9,106.5,-0.6,94.1,0.242,0.236,0.544,0.506,13.0,21.8,0.192,0.492,13.3,73.1,0.227,American Airlines Center,821490.0,20036.0,2013,0.9691991786447638,1.0005984063494064,1.0062041381916669,1.0228260869565218,0.8932086614173227,1.0174563591022443,1.018860326196389,0.9502923976608189,0.823262839879154,0.9410227087077274,0.9910030884920102,0.9715120525931338,0.9948736560359296,1.112926948847851,39.809118138272304,3.159735555736147,1.1908818617276964
844,851,Milwaukee Bucks,26.4,38,44,37,45,-1.5,-0.33,-1.83,103.6,105.2,-1.6,94.7,0.236,0.232,0.51,0.476,12.7,27.9,0.174,0.492,14.4,71.3,0.201,BMO Harris Bradley Center,616469.0,15036.0,2013,0.9527720739219712,0.9788668073446506,0.9939218341574024,1.0293478260869566,0.8710629921259841,0.9538653366583542,0.9584535874890932,0.9283625730994152,1.0536253776435045,0.852801829766378,0.9910030884920102,1.051862673484295,0.9703760831102844,0.985455139728714,38.6753914441966,3.1523565695788838,-0.6753914441965989
845,852,Toronto Raptors,25.4,34,48,37,45,-1.48,-0.48,-1.96,105.9,107.5,-1.6,90.4,0.274,0.249,0.532,0.488,13.0,25.5,0.216,0.5,13.6,73.4,0.247,Air Canada Centre,743936.0,18145.0,2013,1.0225872689938398,1.0005984063494064,1.0156520643718705,0.982608695652174,1.0113188976377954,0.9950124688279304,0.9826162829720116,0.9502923976608189,0.9629909365558912,1.0586505472961931,1.007116959849604,0.9934258582907232,0.9989565848568708,1.210982186631803,34.23616781839363,3.1544498700550725,-0.236167818393632
846,853,Minnesota Timberwolves,26.4,31,51,34,48,-2.37,0.54,-1.83,102.9,105.4,-2.5,92.8,0.305,0.22,0.516,0.473,13.8,27.4,0.226,0.511,15.0,74.0,0.187,Target Center,669956.0,16340.0,2013,0.9034907597535936,0.97225284243016,0.9958114193934432,1.008695652173913,1.1257381889763778,0.9650872817955112,0.9524129136183636,1.0087719298245614,1.0347432024169183,1.1076621467080543,1.0292735329662952,1.095690284879474,1.0071224424987524,0.9168164732799478,34.65407780822713,3.1562552714328285,-3.654077808227129
847,854,Washington Wizards,25.4,29,53,33,49,-2.54,-0.25,-2.78,100.2,103.0,-2.8,92.2,0.261,0.223,0.512,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.206,Verizon Center,670070.0,16343.0,2013,0.915811088295688,0.9467418349028378,0.9731363965609549,1.0021739130434784,0.9633366141732282,0.9576059850374066,0.9564400295321832,1.0380116959064327,0.9290030211480363,0.9361215487665414,0.9728749832147172,1.0007304601899196,1.015288300140634,1.0099689491747017,32.23420376423941,3.1479416717745012,-3.2342037642394104
848,855,Portland Trail Blazers,24.4,33,49,32,50,-3.17,0.65,-2.53,105.8,109.2,-3.4,91.4,0.25,0.284,0.536,0.498,13.9,25.3,0.194,0.512,12.5,73.3,0.189,Rose Garden Arena,813012.0,19830.0,2013,1.1663244353182751,0.9996535542187648,1.0317135388782162,0.9934782608695653,0.9227362204724407,1.002493765586035,1.0027518625411105,1.0160818713450293,0.9554380664652568,0.9508250285900997,1.0312877668859943,0.9130752373995618,0.9975956085832236,0.9266219970583428,29.568315829384105,3.150113588706169,3.4316841706158954
849,856,Philadelphia 76ers,25.2,34,48,31,51,-3.34,-0.17,-3.51,102.0,105.7,-3.7,91.0,0.2,0.209,0.509,0.481,12.5,24.9,0.146,0.495,13.7,73.4,0.2,Wells Fargo Center,685412.0,16717.0,2013,0.8583162217659137,0.9637491732543858,0.9986457972475042,0.9891304347826086,0.7381889763779528,0.951995012468828,0.9685213772736424,0.9137426900584796,0.940332326283988,0.7155693514131677,0.9970457902511078,1.0007304601899196,0.9989565848568708,0.9805523778395164,32.54313872545728,3.156748316499721,1.4568612745427174
850,857,Detroit Pistons,25.3,29,53,29,53,-3.99,-0.34,-4.33,103.8,108.1,-4.3,90.8,0.282,0.217,0.521,0.487,14.3,28.3,0.197,0.505,13.1,73.0,0.209,The Palace of Auburn Hills,606094.0,14685.0,2013,0.891170431211499,0.9807565116059336,1.0213208200799924,0.9869565217391304,1.0408464566929132,0.9744389027431424,0.9806027250151016,1.0453216374269008,1.0687311178247734,0.965528508413658,1.0171881294481,0.9569028487947407,0.9935126797622827,1.0246772348422946,29.155542355625357,3.1447450314063956,-0.15554235562535723
851,858,New Orleans Hornets,24.0,27,55,30,52,-3.87,0.75,-3.12,105.7,110.1,-4.4,88.5,0.248,0.224,0.528,0.489,14.0,29.2,0.193,0.52,13.1,74.4,0.208,New Orleans Arena,565930.0,13803.0,2013,0.919917864476386,0.9987087020881232,1.0402166724403992,0.9619565217391304,0.9153543307086612,0.9875311720698255,0.9846298409289216,1.023391812865497,1.1027190332326284,0.9459238686489136,1.047401638243588,0.9569028487947407,1.0125663475933402,1.0197744729530969,28.898694400148607,3.1611807216766237,-1.8986944001486066
852,859,Cleveland Cavaliers,24.1,24,58,28,54,-4.68,-0.19,-4.87,104.3,109.4,-5.1,92.3,0.265,0.229,0.514,0.473,13.0,28.1,0.2,0.523,14.4,72.6,0.225,Quicken Loans Arena,663882.0,16192.0,2013,0.9404517453798767,0.9854807722591414,1.033603124114257,1.0032608695652174,0.9781003937007874,0.961346633416459,0.9524129136183636,0.9502923976608189,1.061178247734139,0.980231988237216,1.0534443400026856,1.051862673484295,0.9880687746676948,1.103121425069456,25.380724455867966,3.149418139028057,-1.3807244558679663
853,860,Sacramento Kings,25.6,28,54,28,54,-4.88,0.62,-4.26,106.2,111.4,-5.2,93.6,0.271,0.243,0.532,0.491,13.4,26.6,0.208,0.517,13.6,71.0,0.227,Sleep Train Arena,563743.0,13750.0,2013,0.997946611909651,1.003432962741331,1.052498976474664,1.017391304347826,1.000246062992126,0.9950124688279304,0.9886569568427412,0.97953216374269,1.0045317220543808,1.0194412677667046,1.0413589364844904,0.9934258582907232,0.9662931542893436,1.112926948847851,28.298277461477575,3.144780372991361,-0.29827746147757495
854,861,Phoenix Suns,26.9,25,57,23,59,-6.46,0.71,-5.75,101.2,108.1,-6.9,93.4,0.234,0.21,0.512,0.477,14.3,27.0,0.174,0.512,14.2,71.9,0.208,US Airways Center,632913.0,15437.0,2013,0.8624229979466119,0.9561903562092532,1.0213208200799924,1.0152173913043478,0.8636811023622047,0.9576059850374066,0.9604671454460032,1.0453216374269008,1.0196374622356494,0.852801829766378,1.0312877668859943,1.0372534696859022,0.9785419407521662,1.0197744729530969,24.496338264777986,3.147559228890268,0.5036617352220141
855,862,Orlando Magic,24.6,20,62,22,60,-6.99,-0.14,-7.12,101.6,109.1,-7.5,92.2,0.197,0.223,0.514,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195,Amway Center,722716.0,17627.0,2013,0.915811088295688,0.9599697647318196,1.0307687462601958,1.0021739130434784,0.7271161417322834,0.961346633416459,0.976575609101282,1.0014619883040936,0.959214501510574,0.7302728312367259,1.0232308312071976,0.8619430241051863,1.015288300140634,0.9560385683935284,21.22907903360336,3.160979424815164,-1.2290790336033588
856,863,Charlotte Bobcats,24.4,21,61,17,65,-9.23,-0.06,-9.29,101.5,111.5,-10.0,91.5,0.31,0.21,0.507,0.46,13.2,25.7,0.233,0.524,13.2,71.1,0.197,Time Warner Cable Arena,628293.0,15324.0,2013,0.8624229979466119,0.959024912601178,1.053443769092684,0.9945652173913044,1.1441929133858266,0.9482543640897756,0.9262366601785356,0.9649122807017544,0.9705438066465256,1.141970266296357,1.055458573922385,0.9642074506939372,0.9676541305629904,0.9658440921719236,15.752718681891324,3.163675714279052,5.247281318108676
857,864,San Antonio Spurs,28.9,62,20,61,21,7.72,0.28,8.0,110.5,102.4,8.1,95.0,0.24,0.257,0.571,0.537,13.5,22.7,0.188,0.482,12.8,76.4,0.184,AT&T Center,755031.0,18415.0,2014,0.9899845916795068,1.0360993905297702,0.960210045947551,1.0111761575306013,0.8434864104967198,1.0554528650646948,1.0712860752759676,0.995575221238938,0.890894819466248,0.8740120874012087,0.9616919393455706,0.943952802359882,1.0261461318051577,0.8552835450883174,59.0895231226168,3.1596366835715495,2.9104768773832035
